date,count,total_count,ratio
"2012-08-22","2","27629","7.23877085670853e-05"
"2012-08-23","4","27192","0.00014710208884966165"
"2012-08-24","2","25936","7.711289327575571e-05"
"2012-08-25","0","17197","0"
"2012-08-26","0","16049","0"
"2012-08-27","3","26482","0.0001132844951287667"
"2012-08-28","8","29120","0.0002747252747252747"
"2012-08-29","4","32611","0.00012265799883474902"
"2012-08-30","4","30030","0.0001332001332001332"
"2012-08-31","2","29711","6.73151358082865e-05"
"2012-09-01","2","19349","0.00010336451496201354"
"2012-09-02","2","17521","0.00011414873580275098"
"2012-09-03","2","23913","8.363651570275582e-05"
"2012-09-04","1","28450","3.51493848857645e-05"
"2012-09-05","6","31728","0.00018910741301059002"
"2012-09-06","1","31347","3.1900979360066355e-05"
"2012-09-07","1","29007","3.447443720481263e-05"
"2012-09-08","0","18648","0"
"2012-09-09","1","18047","5.541087161301047e-05"
"2012-09-10","1","29356","3.4064586455920425e-05"
"2012-09-11","1","30621","3.2657326671238694e-05"
"2012-09-12","4","36123","0.00011073277413282396"
"2012-09-13","3","40380","7.429420505200594e-05"
"2012-09-14","2","39497","5.06367572220675e-05"
"2012-09-15","3","28174","0.00010648115283594804"
"2012-09-16","1","26075","3.835091083413231e-05"
"2012-09-17","5","40547","0.00012331368535280045"
"2012-09-18","1","42597","2.347583163133554e-05"
"2012-09-19","3","42756","7.01655907942745e-05"
"2012-09-20","1","41943","2.384188064754548e-05"
"2012-09-21","4","32246","0.00012404639335111332"
"2012-09-22","5","17238","0.000290056851142824"
"2012-09-23","3","24996","0.00012001920307249159"
"2012-09-24","2","39959","5.005130258514978e-05"
"2012-09-25","1","32575","3.0698388334612435e-05"
"2012-09-26","4","41732","9.584970765839164e-05"
"2012-09-27","7","42430","0.00016497761018147538"
"2012-09-28","17","41263","0.00041199137241596586"
"2012-09-29","2","25898","7.722604062089736e-05"
"2012-09-30","4","20942","0.00019100372457262916"
"2012-10-01","9","41994","0.0002143163309044149"
"2012-10-02","19","41839","0.0004541217524319415"
"2012-10-03","3","42751","7.01737971041613e-05"
"2012-10-04","6","44918","0.00013357673983703638"
"2012-10-05","9","47370","0.00018999366687777073"
"2012-10-06","1","25374","3.9410420115078424e-05"
"2012-10-07","3","23816","0.0001259657373194491"
"2012-10-08","5","37079","0.00013484721810189056"
"2012-10-09","2","32950","6.069802731411229e-05"
"2012-10-10","7","38711","0.0001808271550722017"
"2012-10-11","10","39107","0.0002557086966527732"
"2012-10-12","0","37106","0"
"2012-10-13","1","23626","4.2326250740709385e-05"
"2012-10-14","2","24665","8.108655990269612e-05"
"2012-10-15","2","38183","5.2379331115941646e-05"
"2012-10-16","5","38744","0.00012905224034689242"
"2012-10-17","8","38301","0.0002088718310226887"
"2012-10-18","3","40388","7.427948895711598e-05"
"2012-10-19","3","37779","7.940919558484873e-05"
"2012-10-20","2","23847","8.386799178093681e-05"
"2012-10-21","0","22993","0"
"2012-10-22","7","38704","0.0001808598594460521"
"2012-10-23","1","41372","2.4170936865512907e-05"
"2012-10-24","15","42484","0.0003530740984841352"
"2012-10-25","5","42256","0.00011832639151836426"
"2012-10-26","2","39660","5.042864346949067e-05"
"2012-10-27","4","24342","0.0001643250349190699"
"2012-10-28","2","24365","8.208495793145906e-05"
"2012-10-29","0","39389","0"
"2012-10-30","5","37160","0.00013455328310010763"
"2012-10-31","6","40765","0.0001471850852446952"
"2012-11-01","7","40820","0.000171484566389025"
"2012-11-02","6","38354","0.00015643739896751315"
"2012-11-03","1","25848","3.8687712782420303e-05"
"2012-11-04","3","25990","0.00011542901115813775"
"2012-11-05","8","41607","0.00019227533828442329"
"2012-11-06","6","44453","0.00013497401750163095"
"2012-11-07","8","49874","0.00016040421863095"
"2012-11-08","7","44466","0.00015742364952997797"
"2012-11-09","2","41911","4.772016892939801e-05"
"2012-11-10","3","27198","0.00011030222810500772"
"2012-11-11","0","26438","0"
"2012-11-12","2","40150","4.9813200498132005e-05"
"2012-11-13","9","43818","0.00020539504313295905"
"2012-11-14","2","44843","4.4600049060053966e-05"
"2012-11-15","7","45125","0.0001551246537396122"
"2012-11-16","5","42251","0.00011834039431019384"
"2012-11-17","5","36700","0.00013623978201634878"
"2012-11-18","1","26787","3.733154141934521e-05"
"2012-11-19","6","42318","0.0001417836381681554"
"2012-11-20","3","44191","6.788712633794211e-05"
"2012-11-21","7","43031","0.00016267342148683508"
"2012-11-22","2","32108","6.228977201943441e-05"
"2012-11-23","2","32939","6.071829745893925e-05"
"2012-11-24","3","24757","0.0001211778486892596"
"2012-11-25","6","25980","0.00023094688221709007"
"2012-11-26","3","41182","7.284736049730464e-05"
"2012-11-27","2","42612","4.693513564254201e-05"
"2012-11-28","6","34391","0.00017446424936756708"
"2012-11-29","4","45704","8.751969193068441e-05"
"2012-11-30","7","43075","0.00016250725478816018"
"2012-12-01","2","26897","7.435773506338996e-05"
"2012-12-02","2","25390","7.877116975187081e-05"
"2012-12-03","2","43279","4.621178862727882e-05"
"2012-12-04","5","43270","0.00011555350127108852"
"2012-12-05","6","45555","0.0001317089232795522"
"2012-12-06","9","45138","0.00019938854180513092"
"2012-12-07","5","43117","0.00011596354106268989"
"2012-12-08","1","25683","3.893626134018611e-05"
"2012-12-09","13","25878","0.0005023572146224593"
"2012-12-10","20","46001","0.00043477315710528034"
"2012-12-11","14","43842","0.0003193284977875097"
"2012-12-12","32","52349","0.0006112819729125675"
"2012-12-13","15","44968","0.0003335705390499911"
"2012-12-14","6","41414","0.00014487854348770946"
"2012-12-15","2","28538","7.008199593524424e-05"
"2012-12-16","1","25640","3.9001560062402496e-05"
"2012-12-17","10","43592","0.00022939988988805284"
"2012-12-18","5","43401","0.00011520471878528145"
"2012-12-19","4","45488","8.793527963418924e-05"
"2012-12-20","2","45709","4.375505917871754e-05"
"2012-12-21","3","41256","7.271669575334496e-05"
"2012-12-22","4","25441","0.00015722652411461814"
"2012-12-23","3","24173","0.00012410540685889215"
"2012-12-24","5","31591","0.00015827292583330696"
"2012-12-25","4","24635","0.0001623706109194236"
"2012-12-26","4","31904","0.00012537612838515547"
"2012-12-27","3","36736","8.16637630662021e-05"
"2012-12-28","1","34363","2.9101068009195936e-05"
"2012-12-29","2","25151","7.951970100592422e-05"
"2012-12-30","0","23454","0"
"2012-12-31","1","32414","3.085086690936015e-05"
"2013-01-01","2","23390","8.550662676357418e-05"
"2013-01-02","3","32547","9.217439395335975e-05"
"2013-01-03","19","44258","0.00042930091734827604"
"2013-01-04","5","35882","0.00013934563290786466"
"2013-01-05","2","24846","8.049585446349512e-05"
"2013-01-06","4","24592","0.00016265452179570593"
"2013-01-07","1","38006","2.6311635004999212e-05"
"2013-01-08","8","40905","0.00019557511306686224"
"2013-01-09","4","41965","9.531752651018706e-05"
"2013-01-10","4","44728","8.942944017170452e-05"
"2013-01-11","9","40960","0.0002197265625"
"2013-01-12","2","27021","7.401650568076681e-05"
"2013-01-13","5","25499","0.0001960861210243539"
"2013-01-14","6","41359","0.0001450712057835054"
"2013-01-15","8","46681","0.00017137593453439302"
"2013-01-16","7","45463","0.00015397136132679323"
"2013-01-17","1","43992","2.2731405710129114e-05"
"2013-01-18","4","43085","9.283973540675409e-05"
"2013-01-19","0","26275","0"
"2013-01-20","4","25869","0.00015462522710580232"
"2013-01-21","3","37643","7.969609223494408e-05"
"2013-01-22","5","42813","0.00011678695723261627"
"2013-01-23","4","42948","9.313588525658937e-05"
"2013-01-24","5","44341","0.00011276245461311202"
"2013-01-25","2","42312","4.726791453961051e-05"
"2013-01-26","1","26614","3.7574209062899225e-05"
"2013-01-27","2","25718","7.77665448324131e-05"
"2013-01-28","4","41934","9.538799065197691e-05"
"2013-01-29","4","42988","9.304922303898763e-05"
"2013-01-30","5","44455","0.00011247328759419637"
"2013-01-31","21","46057","0.00045595674924550015"
"2013-02-01","4","45401","8.810378626021454e-05"
"2013-02-02","2","26918","7.429972509101716e-05"
"2013-02-03","3","26386","0.00011369665731827485"
"2013-02-04","4","43505","9.194345477531318e-05"
"2013-02-05","5","45183","0.00011066108934776354"
"2013-02-06","2","45861","4.361003903098493e-05"
"2013-02-07","2","46371","4.313040477884885e-05"
"2013-02-08","5","43626","0.00011461055333975153"
"2013-02-09","1","30832","3.243383497664764e-05"
"2013-02-10","5","29509","0.00016943983191568674"
"2013-02-11","2","45435","4.4018928139099815e-05"
"2013-02-12","2","44962","4.448200702815711e-05"
"2013-02-13","0","46630","0"
"2013-02-14","7","46704","0.00014988009592326138"
"2013-02-15","8","44238","0.0001808400018084"
"2013-02-16","2","25957","7.705050660708094e-05"
"2013-02-17","2","25196","7.937767899666614e-05"
"2013-02-18","1","37256","2.684131415074082e-05"
"2013-02-19","4","38698","0.00010336451496201354"
"2013-02-20","8","43938","0.00018207474168146023"
"2013-02-21","3","45771","6.554368486596317e-05"
"2013-02-22","0","40911","0"
"2013-02-23","3","27517","0.00010902351273758041"
"2013-02-24","4","27423","0.00014586296174743827"
"2013-02-25","2","43504","4.597278411180581e-05"
"2013-02-26","2","44379","4.50663602154172e-05"
"2013-02-27","4","46458","8.609927246114771e-05"
"2013-02-28","3","47913","6.261348694508798e-05"
"2013-03-01","3","46661","6.429352135616468e-05"
"2013-03-02","3","28557","0.00010505305179115453"
"2013-03-03","1","26886","3.719407870267054e-05"
"2013-03-04","9","44596","0.00020181182168804376"
"2013-03-05","2","46135","4.335103500596077e-05"
"2013-03-06","7","47255","0.0001481324727542059"
"2013-03-07","2","46402","4.3101590448687555e-05"
"2013-03-08","3","41750","7.18562874251497e-05"
"2013-03-09","3","27601","0.00010869171406833085"
"2013-03-10","0","26860","0"
"2013-03-11","13","45527","0.000285544841522613"
"2013-03-12","8","50687","0.00015783139661057076"
"2013-03-13","9","54861","0.00016405096516651174"
"2013-03-14","3","68010","4.411116012351125e-05"
"2013-03-15","3","74472","4.0283596519497264e-05"
"2013-03-16","4","56501","7.079520716447496e-05"
"2013-03-17","3","69025","4.346251358203549e-05"
"2013-03-18","3","122696","2.4450674838625547e-05"
"2013-03-19","8","111177","7.19573293037229e-05"
"2013-03-20","4","118140","3.3858134416793634e-05"
"2013-03-21","7","117060","5.979839398599009e-05"
"2013-03-22","11","104615","0.00010514744539501983"
"2013-03-23","9","60976","0.00014759905536604565"
"2013-03-24","6","60849","9.860474288813292e-05"
"2013-03-25","9","93193","9.657377700041849e-05"
"2013-03-26","9","100331","8.970308279594542e-05"
"2013-03-27","7","108888","6.428623907133936e-05"
"2013-03-28","11","112864","9.746243266231926e-05"
"2013-03-29","5","83114","6.015833674230575e-05"
"2013-03-30","6","44273","0.00013552277912045715"
"2013-03-31","4","70932","5.639203744431286e-05"
"2013-04-01","4","101330","3.9474982729695053e-05"
"2013-04-02","9","107900","8.341056533827618e-05"
"2013-04-03","10","101574","9.845039084805167e-05"
"2013-04-04","15","104526","0.0001435049652717984"
"2013-04-05","12","99363","0.00012076930044382717"
"2013-04-06","4","64850","6.168080185042405e-05"
"2013-04-07","2","64386","3.106265337185102e-05"
"2013-04-08","17","102372","0.00016606103231352323"
"2013-04-09","14","109608","0.0001277279030727684"
"2013-04-10","16","116972","0.00013678487159320178"
"2013-04-11","28","114809","0.00024388331925197503"
"2013-04-12","19","106056","0.0001791506373991099"
"2013-04-13","3","66220","4.53035336756267e-05"
"2013-04-14","4","62862","6.363144666093983e-05"
"2013-04-15","7","115867","6.0414095471532015e-05"
"2013-04-16","14","112461","0.00012448760014582833"
"2013-04-17","11","111154","9.896180074491246e-05"
"2013-04-18","8","110877","7.21520243152322e-05"
"2013-04-19","5","104479","4.785650704926349e-05"
"2013-04-20","3","65091","4.608932110430013e-05"
"2013-04-21","2","63124","3.168367023636018e-05"
"2013-04-22","7","106311","6.584455042281608e-05"
"2013-04-23","7","109190","6.410843483835516e-05"
"2013-04-24","8","113894","7.024075017121183e-05"
"2013-04-25","29","108792","0.00026656371792043533"
"2013-04-26","10","105561","9.47319559306941e-05"
"2013-04-27","2","63413","3.153927428129879e-05"
"2013-04-28","3","61205","4.901560330038396e-05"
"2013-04-29","19","104536","0.00018175556746001376"
"2013-04-30","11","102712","0.00010709556819066905"
"2013-05-01","9","86840","0.00010363887609396591"
"2013-05-02","3","101274","2.9622607974406068e-05"
"2013-05-03","17","108855","0.0001561710532359561"
"2013-05-04","9","94921","9.481568883597939e-05"
"2013-05-05","7","68564","0.00010209439355930226"
"2013-05-06","16","157030","0.00010189135833917085"
"2013-05-07","10","168788","5.924591795625281e-05"
"2013-05-08","9","144293","6.237308809159142e-05"
"2013-05-09","12","100870","0.00011896500446118767"
"2013-05-10","10","135419","7.384488144204284e-05"
"2013-05-11","12","116640","0.00010288065843621399"
"2013-05-12","3","115677","2.5934282528073862e-05"
"2013-05-13","9","172658","5.212616849494376e-05"
"2013-05-14","24","180942","0.0001326391882481679"
"2013-05-15","18","139682","0.00012886413424779142"
"2013-05-16","7","167450","4.1803523439832785e-05"
"2013-05-17","15","165697","9.052668424896045e-05"
"2013-05-18","8","111454","7.177849157499955e-05"
"2013-05-19","9","111238","8.090760351678383e-05"
"2013-05-20","7","163521","4.280795738773613e-05"
"2013-05-21","8","170471","4.692880313953693e-05"
"2013-05-22","13","176796","7.353107536369601e-05"
"2013-05-23","22","185097","0.00011885659951268794"
"2013-05-24","11","176482","6.232930270509174e-05"
"2013-05-25","6","124239","4.8294013956970035e-05"
"2013-05-26","11","124871","8.809090981893314e-05"
"2013-05-27","19","175525","0.00010824668850591083"
"2013-05-28","24","189544","0.00012661967669775882"
"2013-05-29","19","200195","9.490746522140913e-05"
"2013-05-30","27","197311","0.00013683981126242327"
"2013-05-31","12","188249","6.374535854108123e-05"
"2013-06-01","5","127757","3.9136798766408105e-05"
"2013-06-02","11","133519","8.238527849968918e-05"
"2013-06-03","13","198966","6.533779640742639e-05"
"2013-06-04","19","192660","9.861932938856015e-05"
"2013-06-05","15","208760","7.185284537267676e-05"
"2013-06-06","11","193566","5.6828161970594006e-05"
"2013-06-07","27","211342","0.00012775501320135137"
"2013-06-08","18","136379","0.0001319851296753899"
"2013-06-09","20","138991","0.0001438942089775597"
"2013-06-10","25","216067","0.00011570485081016536"
"2013-06-11","15","220579","6.800284705252993e-05"
"2013-06-12","21","235366","8.922274245218087e-05"
"2013-06-13","19","217049","8.753783707826343e-05"
"2013-06-14","14","197051","7.104759681503774e-05"
"2013-06-15","7","133088","5.259677807165184e-05"
"2013-06-16","9","131036","6.868341524466559e-05"
"2013-06-17","14","216035","6.480431411576828e-05"
"2013-06-18","18","224886","8.004055388063286e-05"
"2013-06-19","19","224368","8.468230763745276e-05"
"2013-06-20","30","217385","0.00013800400211606137"
"2013-06-21","19","203645","9.329961452527683e-05"
"2013-06-22","8","129644","6.170744500323964e-05"
"2013-06-23","10","127198","7.861758832686049e-05"
"2013-06-24","22","208868","0.00010532968190436065"
"2013-06-25","15","222344","6.746303025941784e-05"
"2013-06-26","33","229525","0.00014377518788802964"
"2013-06-27","32","217728","0.00014697236919459142"
"2013-06-28","19","206746","9.190020604993567e-05"
"2013-06-29","8","133146","6.008441860814444e-05"
"2013-06-30","5","132952","3.7607557614778266e-05"
"2013-07-01","20","209972","9.525079534414112e-05"
"2013-07-02","18","209298","8.600177737006565e-05"
"2013-07-03","16","216720","7.382798080472499e-05"
"2013-07-04","9","182025","4.9443757725587144e-05"
"2013-07-05","14","188239","7.437353577101451e-05"
"2013-07-06","8","128804","6.210987236421229e-05"
"2013-07-07","6","128643","4.6640703341806394e-05"
"2013-07-08","14","211397","6.622610538465541e-05"
"2013-07-09","17","216244","7.861489798560885e-05"
"2013-07-10","12","212445","5.648520793617172e-05"
"2013-07-11","9","206575","4.356771148493283e-05"
"2013-07-12","17","197433","8.61051597250713e-05"
"2013-07-13","10","125236","7.984924462614584e-05"
"2013-07-14","10","129355","7.730663677476712e-05"
"2013-07-15","25","204694","0.00012213352614145993"
"2013-07-16","13","216878","5.9941533949962655e-05"
"2013-07-17","23","234182","9.82142094610175e-05"
"2013-07-18","7","191729","3.650986548722416e-05"
"2013-07-19","8","178029","4.493649910969561e-05"
"2013-07-20","9","118624","7.586997572160777e-05"
"2013-07-21","13","125079","0.00010393431351385924"
"2013-07-22","11","203024","5.4180786507999055e-05"
"2013-07-23","12","208053","5.7677610993352656e-05"
"2013-07-24","17","199521","8.520406373263967e-05"
"2013-07-25","12","209762","5.720769252772189e-05"
"2013-07-26","21","199117","0.00010546563075980454"
"2013-07-27","6","123917","4.841950660522769e-05"
"2013-07-28","7","121288","5.771387111668096e-05"
"2013-07-29","13","177184","7.337005598699657e-05"
"2013-07-30","17","196335","8.658670130134718e-05"
"2013-07-31","31","213757","0.00014502449042604453"
"2013-08-01","24","221188","0.00010850498218709876"
"2013-08-02","9","196981","4.56896858072606e-05"
"2013-08-03","15","123042","0.0001219095918466865"
"2013-08-04","4","125586","3.185068399343876e-05"
"2013-08-05","29","201933","0.00014361199011553338"
"2013-08-06","30","211038","0.00014215449350353965"
"2013-08-07","20","205193","9.746921191268708e-05"
"2013-08-08","15","188324","7.964996495401542e-05"
"2013-08-09","7","162827","4.2990413137870255e-05"
"2013-08-10","19","110235","0.00017235905111806594"
"2013-08-11","7","114606","6.107882658848577e-05"
"2013-08-12","14","187058","7.484309679350789e-05"
"2013-08-13","13","196606","6.612209189953512e-05"
"2013-08-14","25","195441","0.00012791584160948827"
"2013-08-15","21","175526","0.00011964039515513371"
"2013-08-16","20","168759","0.00011851219786796556"
"2013-08-17","15","110095","0.0001362459693900722"
"2013-08-18","11","110178","9.983844324638312e-05"
"2013-08-19","9","172342","5.2221745134674076e-05"
"2013-08-20","9","479275","1.8778363152678524e-05"
"2013-08-21","15","169450","8.852168781351432e-05"
"2013-08-22","19","178600","0.00010638297872340425"
"2013-08-23","18","164793","0.00010922794050718174"
"2013-08-24","5","100950","4.952947003467063e-05"
"2013-08-25","8","107121","7.46819017746287e-05"
"2013-08-26","27","154762","0.00017446143110065777"
"2013-08-27","13","183878","7.069905045736848e-05"
"2013-08-28","22","179833","0.0001223357225870669"
"2013-08-29","6","158390","3.788117936738431e-05"
"2013-08-30","18","175144","0.00010277257570913077"
"2013-08-31","9","107221","8.39387806493131e-05"
"2013-09-01","7","110644","6.326597013846209e-05"
"2013-09-02","10","167945","5.954330286701003e-05"
"2013-09-03","12","177280","6.768953068592058e-05"
"2013-09-04","11","182933","6.013130490398124e-05"
"2013-09-05","17","174311","9.752683422159244e-05"
"2013-09-06","9","164923","5.457092097524299e-05"
"2013-09-07","11","98571","0.00011159468809284678"
"2013-09-08","7","108034","6.47944165725605e-05"
"2013-09-09","23","170219","0.00013512005122812376"
"2013-09-10","30","172800","0.00017361111111111112"
"2013-09-11","28","188346","0.00014866256782729658"
"2013-09-12","15","144145","0.00010406188213257484"
"2013-09-13","26","152201","0.00017082673569818858"
"2013-09-14","6","83144","7.216395650918888e-05"
"2013-09-15","9","83718","0.00010750376263169211"
"2013-09-16","3","131076","2.288748512313467e-05"
"2013-09-17","11","157619","6.978854072161351e-05"
"2013-09-18","14","203606","6.8760252644814e-05"
"2013-09-19","26","213255","0.00012191976741459755"
"2013-09-20","15","202562","7.405140154619327e-05"
"2013-09-21","12","132399","9.063512564294292e-05"
"2013-09-22","7","137559","5.0887255650302776e-05"
"2013-09-23","37","209758","0.0001763937489869278"
"2013-09-24","15","218057","6.878935324250081e-05"
"2013-09-25","15","220916","6.789911097430698e-05"
"2013-09-26","11","212738","5.170679427276744e-05"
"2013-09-27","19","192594","9.86531252271618e-05"
"2013-09-28","13","128721","0.00010099362186434226"
"2013-09-29","5","133303","3.750853319130102e-05"
"2013-09-30","5","206170","2.42518310132415e-05"
"2013-10-01","26","212256","0.00012249359264284639"
"2013-10-02","355","197725","0.001795422935895815"
"2013-10-03","431","189368","0.0022759917198259473"
"2013-10-04","211","180056","0.0011718576442884437"
"2013-10-05","56","129395","0.0004327833378414931"
"2013-10-06","67","121040","0.0005535360211500331"
"2013-10-07","65","166169","0.0003911680277308042"
"2013-10-08","176","192812","0.0009128062568719789"
"2013-10-09","128","215242","0.0005946794770537348"
"2013-10-10","57","213431","0.00026706523419746896"
"2013-10-11","48","215010","0.00022324543044509556"
"2013-10-12","26","140532","0.00018501124299092023"
"2013-10-13","13","136005","9.558472114995773e-05"
"2013-10-14","39","202561","0.00019253459451720718"
"2013-10-15","39","213761","0.0001824467512782968"
"2013-10-16","29","212723","0.00013632752452720205"
"2013-10-17","65","214651","0.00030281713106391307"
"2013-10-18","46","197646","0.00023273934205599912"
"2013-10-19","8","78089","0.00010244720767329585"
"2013-10-20","12","80679","0.0001487375897073588"
"2013-10-21","29","146039","0.00019857709242051782"
"2013-10-22","34","183326","0.0001854619639331028"
"2013-10-23","42","211122","0.0001989371074544576"
"2013-10-24","41","219399","0.0001868741425439496"
"2013-10-25","57","221937","0.0002568296408440233"
"2013-10-26","72","140592","0.0005121201775349949"
"2013-10-27","15","135932","0.00011034929229320542"
"2013-10-28","42","217751","0.00019288085933015232"
"2013-10-29","65","238508","0.00027252754624582825"
"2013-10-30","82","235662","0.0003479559708395923"
"2013-10-31","57","229344","0.00024853495186270407"
"2013-11-01","31","205274","0.0001510176641951733"
"2013-11-02","10","136186","7.342898682683977e-05"
"2013-11-03","21","136621","0.00015370989818549126"
"2013-11-04","37","218032","0.00016969986057092538"
"2013-11-05","21","229110","9.165902841429881e-05"
"2013-11-06","114","236953","0.00048110806784467807"
"2013-11-07","157","228325","0.000687616336362641"
"2013-11-08","82","214847","0.00038166695369262776"
"2013-11-09","22","109175","0.00020151133501259446"
"2013-11-10","14","106696","0.00013121391617305241"
"2013-11-11","28","191992","0.00014583940997541563"
"2013-11-12","50","229028","0.00021831391794889708"
"2013-11-13","64","231143","0.00027688487213543134"
"2013-11-14","24","232313","0.00010330889790928618"
"2013-11-15","37","214970","0.00017211703958691912"
"2013-11-16","30","136924","0.00021909964651923696"
"2013-11-17","32","143806","0.0002225220088174346"
"2013-11-18","122","230828","0.0005285320671668948"
"2013-11-19","144","239718","0.0006007058293494857"
"2013-11-20","59","207316","0.00028458970846437324"
"2013-11-21","94","220621","0.0004260700477289107"
"2013-11-22","78","195465","0.00039904842299132837"
"2013-11-23","26","136467","0.00019052225080055983"
"2013-11-24","22","140386","0.0001567107831265226"
"2013-11-25","54","198120","0.00027256208358570564"
"2013-11-26","23","198099","0.00011610356437942645"
"2013-11-27","92","219647","0.00041885388828438356"
"2013-11-28","61","197799","0.00030839387458986143"
"2013-11-29","37","190418","0.0001943093615099413"
"2013-11-30","19","132080","0.00014385221078134464"
"2013-12-01","15","117747","0.00012739178068231038"
"2013-12-02","57","211864","0.0002690405165577918"
"2013-12-03","48","216965","0.00022123383955937595"
"2013-12-04","51","220131","0.00023168022677405727"
"2013-12-05","66","222388","0.00029677860316204113"
"2013-12-06","58","208731","0.00027786960250274277"
"2013-12-07","23","122004","0.00018851840923248418"
"2013-12-08","14","133872","0.00010457750687223617"
"2013-12-09","34","215100","0.00015806601580660158"
"2013-12-10","35","219984","0.00015910248018037677"
"2013-12-11","20","224655","8.902539449377935e-05"
"2013-12-12","23","220425","0.0001043438811387093"
"2013-12-13","45","202775","0.00022192084823079768"
"2013-12-14","13","125165","0.00010386290097071865"
"2013-12-15","22","130061","0.00016915139819008004"
"2013-12-16","109","211450","0.0005154882951052258"
"2013-12-17","40","215814","0.00018534478764120957"
"2013-12-18","28","215744","0.0001297834470483536"
"2013-12-19","35","207914","0.00016833883240185846"
"2013-12-20","91","202623","0.0004491099233551966"
"2013-12-21","44","123642","0.0003558661296323256"
"2013-12-22","20","122886","0.00016275246976872875"
"2013-12-23","64","182730","0.00035024352870355167"
"2013-12-24","38","162432","0.00023394405043341215"
"2013-12-25","14","103483","0.00013528792168762018"
"2013-12-26","17","127658","0.00013316830907581192"
"2013-12-27","21","140250","0.0001497326203208556"
"2013-12-28","25","93551","0.0002672339151906447"
"2013-12-29","15","98030","0.0001530143833520351"
"2013-12-30","83","157100","0.0005283259070655633"
"2013-12-31","36","133405","0.0002698549529627825"
"2014-01-01","56","88131","0.0006354177304240279"
"2014-01-02","35","139584","0.00025074507106831727"
"2014-01-03","12","76057","0.00015777640453870125"
"2014-01-04","14","85902","0.00016297641498451724"
"2014-01-05","15","121109","0.00012385536995599005"
"2014-01-06","36","184569","0.00019504900606277329"
"2014-01-07","21","202309","0.00010380161040784146"
"2014-01-08","24","208420","0.00011515209672776126"
"2014-01-09","42","192870","0.00021776326022709597"
"2014-01-10","40","199856","0.0002001441037547034"
"2014-01-11","42","127754","0.00032875682953175636"
"2014-01-12","8","126398","6.329214069842877e-05"
"2014-01-13","28","212387","0.00013183481098183976"
"2014-01-14","15","212585","7.056001128960181e-05"
"2014-01-15","29","207342","0.00013986553616729847"
"2014-01-16","35","211605","0.00016540251884407267"
"2014-01-17","88","181782","0.00048409633517069897"
"2014-01-18","23","98139","0.00023436146689899022"
"2014-01-19","18","113388","0.00015874695734998412"
"2014-01-20","36","165685","0.0002172797778917826"
"2014-01-21","25","194340","0.00012864052691159822"
"2014-01-22","52","204542","0.00025422651582560063"
"2014-01-23","36","211416","0.00017028039505051653"
"2014-01-24","26","206606","0.0001258433927378682"
"2014-01-25","9","124317","7.239556939115326e-05"
"2014-01-26","14","134111","0.00010439113868362774"
"2014-01-27","275","210114","0.0013088133108693377"
"2014-01-28","170","212971","0.0007982307450310136"
"2014-01-29","45","209896","0.00021439188931661395"
"2014-01-30","43","206435","0.00020829801148061132"
"2014-01-31","20","193870","0.00010316191262186001"
"2014-02-01","13","127162","0.00010223179880781994"
"2014-02-02","12","127978","9.37661160511963e-05"
"2014-02-03","38","197094","0.00019280140440601945"
"2014-02-04","72","202718","0.0003551731962627887"
"2014-02-05","55","217687","0.0002526563368506158"
"2014-02-06","34","212723","0.00015983227013534034"
"2014-02-07","72","202001","0.0003564338790402028"
"2014-02-08","13","137069","9.484274343578781e-05"
"2014-02-09","11","128658","8.549798691103546e-05"
"2014-02-10","26","177376","0.00014658127367851343"
"2014-02-11","14","106510","0.00013144305698995398"
"2014-02-12","78","215493","0.0003619607133410366"
"2014-02-13","93","215740","0.0004310744414573097"
"2014-02-14","99","199621","0.0004959398059322416"
"2014-02-15","29","123882","0.00023409373436011688"
"2014-02-16","22","125036","0.00017594932659394094"
"2014-02-17","64","193081","0.0003314671044794672"
"2014-02-18","60","214875","0.00027923211169284467"
"2014-02-19","28","209739","0.00013349925383452767"
"2014-02-20","27","205304","0.00013151229396407278"
"2014-02-21","23","196584","0.0001169983315020551"
"2014-02-22","10","105431","9.484876364636587e-05"
"2014-02-23","7","113788","6.151791050022849e-05"
"2014-02-24","44","190112","0.00023144251809459687"
"2014-02-25","126","215461","0.0005847926074788477"
"2014-02-26","125","214021","0.000584054835740418"
"2014-02-27","46","215517","0.00021344023905306775"
"2014-02-28","40","206798","0.0001934254683314152"
"2014-03-01","22","129712","0.00016960651289009497"
"2014-03-02","11","127879","8.601881466073398e-05"
"2014-03-03","21","203964","0.00010295934576690004"
"2014-03-04","34","199003","0.00017085169570307986"
"2014-03-05","37","216651","0.00017078157959113968"
"2014-03-06","44","214768","0.00020487223422483797"
"2014-03-07","20","203556","9.825306058283715e-05"
"2014-03-08","12","133971","8.95716237096088e-05"
"2014-03-09","12","127670","9.399232396020991e-05"
"2014-03-10","25","199727","0.00012517085822147232"
"2014-03-11","38","216064","0.00017587381516587678"
"2014-03-12","17","220823","7.698473438002381e-05"
"2014-03-13","45","212715","0.0002115506663845991"
"2014-03-14","19","203463","9.338307210647636e-05"
"2014-03-15","12","129959","9.233681391823575e-05"
"2014-03-16","8","127696","6.264879087833605e-05"
"2014-03-17","34","199276","0.00017061763584174712"
"2014-03-18","13","211655","6.142070822801256e-05"
"2014-03-19","37","167118","0.00022140044758793187"
