date,count,total_count,ratio
"2012-09-07","4","29006","0.00013790250293042817"
"2012-09-08","7","18648","0.00037537537537537537"
"2012-09-09","7","18047","0.0003878761012910733"
"2012-09-10","10","29346","0.0003407619437061269"
"2012-09-11","12","30621","0.0003918879200548643"
"2012-09-12","31","36120","0.000858250276854928"
"2012-09-13","22","40380","0.0005448241703813769"
"2012-09-14","14","39495","0.00035447525003164956"
"2012-09-15","8","28156","0.0002841312686461145"
"2012-09-16","9","26075","0.0003451581975071908"
"2012-09-17","17","40511","0.000419639110365086"
"2012-09-18","10","42597","0.0002347583163133554"
"2012-09-19","29","42756","0.0006782673776779867"
"2012-09-20","25","41943","0.000596047016188637"
"2012-09-21","6","32238","0.00018611576400521124"
"2012-09-22","7","17238","0.0004060795915999536"
"2012-09-23","15","24996","0.000600096015362458"
"2012-09-24","14","39943","0.0003504994617329695"
"2012-09-25","27","32570","0.000828983727356463"
"2012-09-26","24","41732","0.0005750982459503498"
"2012-09-27","33","42421","0.0007779165979114118"
"2012-09-28","19","41263","0.00046046094564137363"
"2012-09-29","10","25897","0.0003861451133335908"
"2012-09-30","13","20942","0.0006207621048610448"
"2012-10-01","36","41985","0.0008574490889603429"
"2012-10-02","51","41807","0.0012198914057454492"
"2012-10-03","47","42720","0.001100187265917603"
"2012-10-04","58","44918","0.001291241818424685"
"2012-10-05","33","47358","0.0006968199670594197"
"2012-10-06","14","25374","0.000551745881611098"
"2012-10-07","20","23814","0.0008398421096833795"
"2012-10-08","25","37079","0.0006742360905094528"
"2012-10-09","25","32950","0.0007587253414264037"
"2012-10-10","12","38707","0.00031002144314981785"
"2012-10-11","31","39105","0.0007927375015982611"
"2012-10-12","26","37100","0.0007008086253369272"
"2012-10-13","11","23626","0.0004655887581478033"
"2012-10-14","9","24661","0.00036494870443209927"
"2012-10-15","11","38120","0.0002885624344176285"
"2012-10-16","41","38744","0.0010582283708445179"
"2012-10-17","45","38301","0.001174904049502624"
"2012-10-18","39","40384","0.000965729001584786"
"2012-10-19","14","37245","0.0003758893811249832"
"2012-10-20","26","23847","0.0010902838931521786"
"2012-10-21","9","22993","0.00039142347671030313"
"2012-10-22","43","38697","0.00111119725043285"
"2012-10-23","24","41372","0.0005801024847723097"
"2012-10-24","15","42480","0.00035310734463276836"
"2012-10-25","24","42256","0.0005679666792881485"
"2012-10-26","33","39652","0.0008322404922828609"
"2012-10-27","18","24342","0.0007394626571358146"
"2012-10-28","8","24362","0.0003283802643461128"
"2012-10-29","12","39375","0.00030476190476190474"
"2012-10-30","17","37160","0.00045748116254036597"
"2012-10-31","12","40762","0.00029439183553309456"
"2012-11-01","14","40788","0.00034323820731587724"
"2012-11-02","18","38338","0.0004695080598883614"
"2012-11-03","31","25845","0.0011994583091507062"
"2012-11-04","7","25990","0.00026933435936898805"
"2012-11-05","45","41607","0.001081548777849881"
"2012-11-06","22","44437","0.0004950829263901704"
"2012-11-07","20","49812","0.00040150967638320084"
"2012-11-08","39","44438","0.0008776272559521131"
"2012-11-09","28","41894","0.0006683534635031269"
"2012-11-10","7","27198","0.00025737186557835134"
"2012-11-11","13","26438","0.0004917164687192677"
"2012-11-12","15","40150","0.00037359900373599005"
"2012-11-13","14","43809","0.0003195690383254582"
"2012-11-14","13","44834","0.00028995851362805013"
"2012-11-15","24","45090","0.0005322687957418496"
"2012-11-16","8","42243","0.00018938048907511304"
"2012-11-17","22","36686","0.0005996838030856458"
"2012-11-18","4","26780","0.00014936519790888724"
"2012-11-19","16","42318","0.0003780897017817477"
"2012-11-20","37","44191","0.0008372745581679528"
"2012-11-21","21","43022","0.00048812235600390497"
"2012-11-22","19","32102","0.0005918634352999813"
"2012-11-23","33","32939","0.0010018519080724976"
"2012-11-24","6","24757","0.0002423556973785192"
"2012-11-25","2","25980","7.698229407236336e-05"
"2012-11-26","14","41182","0.0003399543489874217"
"2012-11-27","28","42612","0.0006570918989955881"
"2012-11-28","23","34391","0.0006687796225756738"
"2012-11-29","13","45678","0.00028460090196593546"
"2012-11-30","25","43066","0.0005805043421724795"
"2012-12-01","4","26893","0.0001487375897073588"
"2012-12-02","6","25382","0.00023638799149003231"
"2012-12-03","20","43274","0.00046217128067661876"
"2012-12-04","15","43270","0.00034666050381326557"
"2012-12-05","14","45534","0.000307462555453068"
"2012-12-06","24","45138","0.0005317027781470158"
"2012-12-07","12","43115","0.00027832540879044415"
"2012-12-08","10","25682","0.000389377774316642"
"2012-12-09","21","25870","0.0008117510630073444"
"2012-12-10","37","45977","0.0008047502011875503"
"2012-12-11","43","43842","0.0009807946717759225"
"2012-12-12","37","52335","0.000706983854017388"
"2012-12-13","17","44965","0.0003780718336483932"
"2012-12-14","17","41399","0.00041063793811444723"
"2012-12-15","15","28527","0.0005258176464402145"
"2012-12-16","9","25640","0.00035101404056162244"
"2012-12-17","128","43588","0.0029365880517573644"
"2012-12-18","59","43391","0.0013597289760549423"
"2012-12-19","14","45483","0.00030780731262229844"
"2012-12-20","26","45683","0.0005691395048486308"
"2012-12-21","20","41252","0.00048482497818287597"
"2012-12-22","16","25441","0.0006289060964584725"
"2012-12-23","21","24161","0.0008691693224618187"
"2012-12-24","12","31591","0.0003798550219999367"
"2012-12-25","9","24630","0.0003654080389768575"
"2012-12-26","12","31904","0.00037612838515546637"
"2012-12-27","25","36736","0.0006805313588850175"
"2012-12-28","13","34351","0.00037844604232773426"
"2012-12-29","18","25151","0.0007156773090533179"
"2012-12-30","14","23454","0.0005969131065063529"
"2012-12-31","12","32414","0.00037021040291232183"
"2013-01-01","16","23384","0.0006842285323297981"
"2013-01-02","22","32547","0.0006759455556579715"
"2013-01-03","15","44249","0.0003389907116545007"
"2013-01-04","14","35868","0.00039032006245121"
"2013-01-05","9","24840","0.00036231884057971015"
"2013-01-06","9","24582","0.000366121552355382"
"2013-01-07","31","38006","0.0008156606851549756"
"2013-01-08","61","40904","0.001491296694699785"
"2013-01-09","49","41965","0.0011676396997497916"
"2013-01-10","50","44725","0.0011179429849077697"
"2013-01-11","14","40956","0.0003418302568610216"
"2013-01-12","9","27021","0.00033307427556345063"
"2013-01-13","13","25494","0.0005099239036636072"
"2013-01-14","51","41351","0.0012333438127252062"
"2013-01-15","50","46661","0.0010715586892694113"
"2013-01-16","35","45459","0.0007699245473943554"
"2013-01-17","63","43992","0.0014320785597381341"
"2013-01-18","39","43080","0.0009052924791086351"
"2013-01-19","11","26271","0.0004187126489284763"
"2013-01-20","14","25852","0.0005415441745319511"
"2013-01-21","43","37632","0.0011426445578231292"
"2013-01-22","32","42794","0.0007477683787446838"
"2013-01-23","27","42948","0.0006286672254819782"
"2013-01-24","37","44336","0.0008345362684951281"
"2013-01-25","27","42312","0.0006381168462847419"
"2013-01-26","11","26610","0.0004133784291619692"
"2013-01-27","40","25711","0.0015557543463887052"
"2013-01-28","36","41932","0.0008585328627301345"
"2013-01-29","36","42964","0.0008379108090494367"
"2013-01-30","52","44452","0.0011698011338072529"
"2013-01-31","20","46057","0.0004342445230909525"
"2013-02-01","23","45400","0.0005066079295154185"
"2013-02-02","21","26918","0.0007801471134556802"
"2013-02-03","5","26383","0.0001895159761967934"
"2013-02-04","36","43505","0.0008274910929778187"
"2013-02-05","29","45183","0.0006418343182170286"
"2013-02-06","27","45850","0.000588876772082879"
"2013-02-07","11","46371","0.00023721722628366869"
"2013-02-08","41","43626","0.0009398065373859625"
"2013-02-09","51","30832","0.0016541255838090295"
"2013-02-10","9","29509","0.0003049916974482361"
"2013-02-11","24","45435","0.0005282271376691978"
"2013-02-12","43","44962","0.0009563631511053779"
"2013-02-13","46","46630","0.0009864893845164058"
"2013-02-14","31","46704","0.0006637547105173004"
"2013-02-15","27","44218","0.0006106110633678592"
"2013-02-16","19","25955","0.0007320362165286073"
"2013-02-17","9","25196","0.0003571995554849976"
"2013-02-18","17","37254","0.0004563268373865894"
"2013-02-19","24","38698","0.0006201870897720813"
"2013-02-20","49","43938","0.001115207792798944"
"2013-02-21","22","45771","0.0004806536890170632"
"2013-02-22","14","40911","0.000342206252597101"
"2013-02-23","15","27509","0.0005452760914609764"
"2013-02-24","3","27423","0.0001093972213105787"
"2013-02-25","21","43500","0.0004827586206896552"
"2013-02-26","19","44360","0.00042831379621280434"
"2013-02-27","25","46438","0.0005383522115508851"
"2013-02-28","29","47908","0.0006053268765133172"
"2013-03-01","23","46643","0.0004931072186608924"
"2013-03-02","13","28557","0.000455229891095003"
"2013-03-03","15","26886","0.0005579111805400581"
"2013-03-04","24","44596","0.0005381648578347834"
"2013-03-05","61","46116","0.0013227513227513227"
"2013-03-06","24","47250","0.0005079365079365079"
"2013-03-07","23","46385","0.0004958499514929395"
"2013-03-08","20","41750","0.00047904191616766467"
"2013-03-09","8","27601","0.0002898445708488823"
"2013-03-10","16","26860","0.0005956813104988831"
"2013-03-11","41","45527","0.0009005645001867024"
"2013-03-12","34","50687","0.0006707834355949257"
"2013-03-13","34","54861","0.0006197480906290444"
"2013-03-14","16","67968","0.00023540489642184556"
"2013-03-15","21","74468","0.0002820003222860826"
"2013-03-16","14","56501","0.0002477832250756624"
"2013-03-17","18","69000","0.0002608695652173913"
"2013-03-18","15","122696","0.00012225337419312772"
"2013-03-19","48","111177","0.0004317439758223374"
"2013-03-20","45","118140","0.0003809040121889284"
"2013-03-21","33","117025","0.00028199102755821406"
"2013-03-22","18","104608","0.00017207096971550933"
"2013-03-23","17","60976","0.00027879821569141956"
"2013-03-24","6","60849","9.860474288813292e-05"
"2013-03-25","26","93193","0.0002789909113345423"
"2013-03-26","46","100331","0.0004584824231792766"
"2013-03-27","40","108873","0.00036740054926382115"
"2013-03-28","42","112864","0.0003721292883470371"
"2013-03-29","18","83114","0.00021657001227230068"
"2013-03-30","15","44273","0.0003388069478011429"
"2013-03-31","24","70932","0.0003383522246658772"
"2013-04-01","35","101311","0.0003454708768050853"
"2013-04-02","44","107900","0.0004077849860982391"
"2013-04-03","41","101574","0.0004036466024770118"
"2013-04-04","35","104505","0.00033491220515764796"
"2013-04-05","22","99363","0.0002214103841470165"
"2013-04-06","20","64850","0.00030840400925212025"
"2013-04-07","24","64362","0.0003728908362077002"
"2013-04-08","12","102342","0.00011725391334935803"
"2013-04-09","23","109577","0.00020989806254962263"
"2013-04-10","46","116972","0.00039325650583045514"
"2013-04-11","53","114809","0.00046163628286980985"
"2013-04-12","31","106056","0.0002922984083880214"
"2013-04-13","26","66220","0.00039263062518876473"
"2013-04-14","29","62862","0.0004613279882918138"
"2013-04-15","106","115747","0.0009157904740511633"
"2013-04-16","36","112452","0.0003201365916124213"
"2013-04-17","41","111148","0.00036887753265915716"
"2013-04-18","132","110877","0.0011905084012013311"
"2013-04-19","73","104395","0.0006992672062838259"
"2013-04-20","32","65083","0.0004916798549544428"
"2013-04-21","6","63124","9.505101070908054e-05"
"2013-04-22","35","106311","0.0003292227521140804"
"2013-04-23","28","109190","0.00025643373935342064"
"2013-04-24","69","113894","0.000605826470226702"
"2013-04-25","26","108792","0.0002389881608941834"
"2013-04-26","29","105561","0.0002747226721990129"
"2013-04-27","42","63392","0.0006625441696113075"
"2013-04-28","30","61205","0.0004901560330038395"
"2013-04-29","49","104521","0.00046880531185120695"
"2013-04-30","35","102712","0.0003407586260612197"
"2013-05-01","22","86840","0.0002533394748963611"
"2013-05-02","21","101264","0.0002073787328171907"
"2013-05-03","36","108855","0.00033071517155849525"
"2013-05-04","40","94921","0.00042140306149324175"
"2013-05-05","29","68551","0.0004230426981371534"
"2013-05-06","77","157030","0.0004903521620072597"
"2013-05-07","38","168678","0.0002252813052087409"
"2013-05-08","35","144270","0.00024260067928190198"
"2013-05-09","19","100870","0.00018836125706354713"
"2013-05-10","24","135413","0.00017723556822461654"
"2013-05-11","18","116640","0.00015432098765432098"
"2013-05-12","17","115677","0.00014696093432575187"
"2013-05-13","28","172658","0.0001621703019842695"
"2013-05-14","62","180942","0.0003426512363077671"
"2013-05-15","35","139638","0.0002506481043841934"
"2013-05-16","41","167450","0.0002448492087190206"
"2013-05-17","37","165697","0.00022329915448076912"
"2013-05-18","23","111406","0.0002064520761897923"
"2013-05-19","12","111238","0.00010787680468904512"
"2013-05-20","46","163521","0.000281309434262266"
"2013-05-21","47","170471","0.0002757067184447795"
"2013-05-22","35","176796","0.00019796827982533543"
"2013-05-23","31","185075","0.00016749966229906795"
"2013-05-24","41","176482","0.00023231831008261466"
"2013-05-25","9","124239","7.244102093545505e-05"
"2013-05-26","15","124871","0.00012012396793490882"
"2013-05-27","37","175525","0.00021079618287993162"
"2013-05-28","74","189544","0.0003904106698180897"
"2013-05-29","64","200195","0.0003196883039036939"
"2013-05-30","90","197311","0.0004561327042080776"
"2013-05-31","88","188249","0.00046746596263459565"
"2013-06-01","48","127757","0.0003757132681575178"
"2013-06-02","34","133519","0.00025464540627176657"
"2013-06-03","61","198966","0.00030658504468100077"
"2013-06-04","65","192660","0.00033738191632928474"
"2013-06-05","69","208760","0.00033052308871431307"
"2013-06-06","45","193543","0.00023250647143012148"
"2013-06-07","88","211313","0.0004164438534306929"
"2013-06-08","27","136379","0.00019797769451308485"
"2013-06-09","44","138991","0.00031656725975063134"
"2013-06-10","68","216067","0.0003147171942036498"
"2013-06-11","84","220579","0.0003808159434941676"
"2013-06-12","87","235295","0.0003697486134426996"
"2013-06-13","79","217049","0.0003639731120622532"
"2013-06-14","45","197051","0.00022836727547690698"
"2013-06-15","20","133000","0.00015037593984962405"
"2013-06-16","16","131036","0.00012210384932384994"
"2013-06-17","41","216005","0.00018981042105506817"
"2013-06-18","91","224886","0.0004046494668409772"
"2013-06-19","72","224368","0.0003209013763103473"
"2013-06-20","79","217385","0.0003634105389056283"
"2013-06-21","71","203645","0.0003486459279628766"
"2013-06-22","54","129644","0.00041652525377186756"
"2013-06-23","33","127198","0.0002594380414786396"
"2013-06-24","45","208868","0.00021544707662255586"
"2013-06-25","64","222344","0.00028784226244018277"
"2013-06-26","56","229525","0.00024398213702211087"
"2013-06-27","78","217728","0.00035824514991181656"
"2013-06-28","43","206746","0.0002079846768498544"
"2013-06-29","49","133146","0.00036801706397488474"
"2013-06-30","18","132952","0.00013538720741320176"
"2013-07-01","83","209972","0.00039529080067818566"
"2013-07-02","66","209298","0.0003153398503569074"
"2013-07-03","79","216709","0.0003645441582952254"
"2013-07-04","55","182019","0.0003021662573687362"
"2013-07-05","41","188239","0.0002178082119008282"
"2013-07-06","23","128804","0.00017856588304711034"
"2013-07-07","20","128643","0.00015546901113935464"
"2013-07-08","39","211397","0.00018448700785725437"
"2013-07-09","49","216244","0.00022659588242910785"
"2013-07-10","58","212445","0.0002730118383581633"
"2013-07-11","88","206575","0.0004259954011860099"
"2013-07-12","72","197433","0.00036468067648265487"
"2013-07-13","33","125236","0.00026350250726628127"
"2013-07-14","50","129334","0.00038659594538172483"
"2013-07-15","55","204694","0.0002686937575112119"
"2013-07-16","35","216878","0.00016138105294220714"
"2013-07-17","91","234182","0.00038858665482402574"
"2013-07-18","79","191729","0.0004120399104986726"
"2013-07-19","61","178029","0.000342640805711429"
"2013-07-20","21","118624","0.00017702994335041811"
"2013-07-21","40","125079","0.0003197978877349515"
"2013-07-22","34","203024","0.0001674678855701789"
"2013-07-23","67","208053","0.000322033328046219"
"2013-07-24","44","199521","0.00022052816495506737"
"2013-07-25","40","209762","0.00019069230842573966"
"2013-07-26","26","199117","0.00013057649522642465"
"2013-07-27","17","123917","0.00013718860204814512"
"2013-07-28","16","121254","0.00013195440975143088"
"2013-07-29","34","177184","0.00019189091565829873"
"2013-07-30","41","196335","0.00020882675019736675"
"2013-07-31","60","213757","0.0002806925621149249"
"2013-08-01","64","221188","0.0002893466191655967"
"2013-08-02","41","196981","0.00020814190201085385"
"2013-08-03","29","123042","0.00023569187757026055"
"2013-08-04","24","125586","0.00019110410396063255"
"2013-08-05","68","201933","0.0003367453561329748"
"2013-08-06","74","211038","0.00035064775064206445"
"2013-08-07","58","205193","0.0002826607145467925"
"2013-08-08","47","188324","0.0002495698901892483"
"2013-08-09","24","162827","0.00014739570218698372"
"2013-08-10","18","110235","0.00016328752211185196"
"2013-08-11","22","114606","0.00019196202642095527"
"2013-08-12","44","187056","0.00023522367633222136"
"2013-08-13","42","196593","0.00021363934626360043"
"2013-08-14","32","195394","0.00016377166136114722"
"2013-08-15","46","175526","0.0002620694370064834"
"2013-08-16","30","168759","0.00017776829680194833"
"2013-08-17","18","110095","0.00016349516326808665"
"2013-08-18","9","110146","8.170973072104297e-05"
"2013-08-19","70","172342","0.00040616912882524285"
"2013-08-20","44","479275","9.180533096865056e-05"
"2013-08-21","54","169450","0.00031867807612865153"
"2013-08-22","36","178600","0.0002015677491601344"
"2013-08-23","36","164793","0.00021845588101436348"
"2013-08-24","14","100950","0.00013868251609707775"
"2013-08-25","17","107121","0.00015869904127108596"
"2013-08-26","38","154762","0.00024553831043796283"
"2013-08-27","48","183878","0.00026104264784259127"
"2013-08-28","62","179833","0.0003447643091090067"
"2013-08-29","48","158390","0.00030304943493907445"
"2013-08-30","61","175144","0.0003482848399031654"
"2013-08-31","20","107206","0.00018655672257149786"
"2013-09-01","25","110613","0.00022601321725294494"
"2013-09-02","38","167945","0.00022626455089463812"
"2013-09-03","67","177280","0.0003779332129963899"
"2013-09-04","74","182933","0.00040451968753587377"
"2013-09-05","80","174311","0.0004589498081016115"
"2013-09-06","41","164923","0.0002486008622205514"
"2013-09-07","21","98571","0.0002130444045408893"
"2013-09-08","20","108034","0.00018512690449302998"
"2013-09-09","54","170219","0.00031723838114429057"
"2013-09-10","40","172800","0.0002314814814814815"
"2013-09-11","47","188346","0.00024954073885296213"
"2013-09-12","55","144132","0.00038159464934920767"
"2013-09-13","24","152171","0.0001577173048741219"
"2013-09-14","15","83137","0.00018042508149199515"
"2013-09-15","19","83709","0.00022697678863682519"
"2013-09-16","26","131076","0.00019835820440050047"
"2013-09-17","26","157499","0.00016508041320897275"
"2013-09-18","65","203606","0.00031924403013663645"
"2013-09-19","42","213211","0.00019698796028347506"
"2013-09-20","37","202555","0.00018266643627656685"
"2013-09-21","20","132399","0.0001510585427382382"
"2013-09-22","29","137559","0.00021081863055125437"
"2013-09-23","50","209758","0.00023836993106341595"
"2013-09-24","34","218034","0.00015593898199363403"
"2013-09-25","45","220916","0.00020369733292292092"
"2013-09-26","76","212709","0.00035729564804498165"
"2013-09-27","64","192594","0.00033230526392307136"
"2013-09-28","20","128721","0.00015537480286821885"
"2013-09-29","27","133303","0.0002025460792330255"
"2013-09-30","49","206170","0.0002376679439297667"
"2013-10-01","92","212256","0.00043343886627468715"
"2013-10-02","176","197725","0.000890125173852573"
"2013-10-03","162","189368","0.0008554771661526762"
"2013-10-04","108","180056","0.0005998133913893456"
"2013-10-05","48","129395","0.0003709571467212798"
"2013-10-06","67","121040","0.0005535360211500331"
"2013-10-07","49","166151","0.0002949124591486058"
"2013-10-08","100","192812","0.0005186399186772608"
"2013-10-09","71","215242","0.00032986127242824357"
"2013-10-10","35","213431","0.00016398742450721778"
"2013-10-11","38","215010","0.000176735965769034"
"2013-10-12","24","140532","0.00017077960891469557"
"2013-10-13","44","136005","0.00032351751773831847"
"2013-10-14","50","202561","0.00024683922374000916"
"2013-10-15","48","213761","0.00022454984772713452"
"2013-10-16","64","212606","0.00030102631158104664"
"2013-10-17","98","214651","0.0004565550591425151"
"2013-10-18","77","197646","0.00038958542039808545"
"2013-10-19","20","77542","0.00025792473756157955"
"2013-10-20","16","80657","0.00019837087915494005"
"2013-10-21","47","145991","0.00032193765369098096"
"2013-10-22","42","183304","0.00022912756950202941"
"2013-10-23","46","211110","0.0002178958836625456"
"2013-10-24","79","219399","0.00036007456734078096"
"2013-10-25","70","221937","0.00031540482208915145"
"2013-10-26","33","140592","0.00023472174803687264"
"2013-10-27","27","135932","0.00019862872612776977"
"2013-10-28","39","217751","0.0001791036550922843"
"2013-10-29","52","238508","0.00021802203699666258"
"2013-10-30","79","235662","0.00033522587434546086"
"2013-10-31","120","229344","0.0005232314776056927"
"2013-11-01","93","205246","0.00045311479882677373"
"2013-11-02","50","136150","0.0003672420124862284"
"2013-11-03","28","136621","0.00020494653091398832"
"2013-11-04","70","218032","0.00032105379026931826"
"2013-11-05","102","229042","0.0004453331703355716"
"2013-11-06","136","236953","0.0005739534844462826"
"2013-11-07","113","228325","0.0004949085733055951"
"2013-11-08","53","214847","0.0002466871773866984"
"2013-11-09","105","109175","0.0009617586443782918"
"2013-11-10","78","106674","0.0007311997300185612"
"2013-11-11","98","191992","0.0005104379349139547"
"2013-11-12","89","229028","0.0003885987739490368"
"2013-11-13","124","231143","0.0005364644397623982"
"2013-11-14","94","232313","0.0004046265168113709"
"2013-11-15","137","214866","0.0006376066944048849"
"2013-11-16","30","136924","0.00021909964651923696"
"2013-11-17","26","143806","0.0001807991321641656"
"2013-11-18","81","230777","0.0003509881833978256"
"2013-11-19","121","239699","0.0005047997697111795"
"2013-11-20","68","207302","0.0003280238492633935"
"2013-11-21","103","220590","0.0004669295978965502"
"2013-11-22","53","195424","0.00027120517439004424"
"2013-11-23","54","136467","0.0003957000593550089"
"2013-11-24","38","140386","0.00027068226176399357"
"2013-11-25","46","198120","0.0002321825156470826"
"2013-11-26","42","198099","0.00021201520451895263"
"2013-11-27","45","219647","0.00020487418448692676"
"2013-11-28","59","197799","0.00029828260001314467"
"2013-11-29","38","190418","0.00019956096587507485"
"2013-11-30","24","132080","0.00018170805572380376"
"2013-12-01","33","117743","0.0002802714386417876"
"2013-12-02","90","211838","0.0004248529536721457"
"2013-12-03","63","216965","0.0002903694144216809"
"2013-12-04","87","220131","0.00039521921037927415"
"2013-12-05","108","222388","0.00048563771426515817"
"2013-12-06","53","208731","0.0002539153264249201"
"2013-12-07","53","122004","0.0004344119864922462"
"2013-12-08","67","133825","0.0005006538389688025"
"2013-12-09","84","215100","0.0003905160390516039"
"2013-12-10","60","219984","0.00027274710888064587"
"2013-12-11","71","224639","0.0003160626605353478"
"2013-12-12","54","220425","0.0002449812861517523"
"2013-12-13","63","202775","0.0003106891875231168"
"2013-12-14","24","125165","0.00019174689409978828"
"2013-12-15","34","130061","0.00026141579720285096"
"2013-12-16","56","211450","0.000264838023173327"
"2013-12-17","48","215814","0.00022241374516945148"
"2013-12-18","70","215733","0.00032447516142639283"
"2013-12-19","98","207914","0.00047134873072520367"
"2013-12-20","116","202623","0.0005724917704308"
"2013-12-21","56","123642","0.00045292052862295985"
"2013-12-22","46","122886","0.0003743306804680761"
"2013-12-23","106","182730","0.0005800908444152575"
"2013-12-24","49","162432","0.0003016646966115051"
"2013-12-25","15","103483","0.00014495134466530735"
"2013-12-26","32","127658","0.0002506697582603519"
"2013-12-27","51","140250","0.0003636363636363636"
"2013-12-28","18","93551","0.00019240841893726417"
"2013-12-29","37","98030","0.00037743547893501986"
"2013-12-30","81","157100","0.0005155951623169956"
"2013-12-31","60","133405","0.0004497582549379708"
"2014-01-01","124","88091","0.0014076352862380946"
"2014-01-02","80","139584","0.0005731315910132966"
"2014-01-03","37","76046","0.000486547615916682"
"2014-01-04","45","85902","0.000523852762450234"
"2014-01-05","31","121109","0.0002559677645757128"
"2014-01-06","95","184569","0.0005147126548878739"
"2014-01-07","64","202204","0.0003165120373484204"
"2014-01-08","81","208420","0.00038863832645619423"
"2014-01-09","42","192870","0.00021776326022709597"
"2014-01-10","81","199856","0.00040529181010327434"
"2014-01-11","50","127754","0.0003913771780139956"
"2014-01-12","63","126398","0.0004984256080001266"
"2014-01-13","74","212362","0.00034846158917320425"
"2014-01-14","66","212585","0.00031046404967424794"
"2014-01-15","76","207251","0.0003667051063686062"
"2014-01-16","125","211605","0.0005907232815859739"
"2014-01-17","122","181782","0.00067113355557756"
"2014-01-18","55","98139","0.0005604295947584548"
"2014-01-19","45","113388","0.00039686739337496034"
"2014-01-20","28","165685","0.0001689953828047198"
"2014-01-21","73","194340","0.0003756303385818668"
"2014-01-22","93","204542","0.00045467434561117034"
"2014-01-23","79","211416","0.00037367086691641126"
"2014-01-24","81","206606","0.00039205056968335866"
"2014-01-25","18","124317","0.00014479113878230652"
"2014-01-26","30","134111","0.0002236952971792023"
"2014-01-27","147","210114","0.0006996202061737913"
"2014-01-28","107","212971","0.0005024158218724616"
"2014-01-29","49","209867","0.00023348120476301658"
"2014-01-30","61","206394","0.00029555122726435844"
"2014-01-31","71","193870","0.000366224789807603"
"2014-02-01","23","127162","0.00018087164404460452"
"2014-02-02","15","127978","0.00011720764506399537"
"2014-02-03","48","197094","0.00024353861609181405"
"2014-02-04","88","202718","0.0004341005732100751"
"2014-02-05","83","217687","0.0003812813810654747"
"2014-02-06","82","212723","0.00038547782797346785"
"2014-02-07","64","202001","0.00031683011470240246"
"2014-02-08","39","137069","0.00028452823030736344"
"2014-02-09","67","128658","0.0005207604657308523"
"2014-02-10","53","177376","0.0002988002886523543"
"2014-02-11","27","106510","0.0002534973241949113"
"2014-02-12","67","215493","0.0003109149717160186"
"2014-02-13","106","215740","0.0004913321590803746"
"2014-02-14","80","199621","0.00040075943913716493"
"2014-02-15","52","123752","0.00042019522916801345"
"2014-02-16","39","125036","0.00031191016987107715"
"2014-02-17","40","193081","0.000207166940299667"
"2014-02-18","41","214875","0.0001908086096567772"
"2014-02-19","50","209739","0.0002383915247045137"
"2014-02-20","60","205222","0.0002923663155022366"
"2014-02-21","64","196584","0.0003255605746144142"
"2014-02-22","16","105431","0.00015175802183418539"
"2014-02-23","22","113788","0.00019334200442928956"
"2014-02-24","41","190089","0.00021568844067778778"
"2014-02-25","82","215461","0.0003805793159782977"
"2014-02-26","119","214021","0.000556020203624878"
"2014-02-27","66","215464","0.00030631567222366615"
"2014-02-28","67","206798","0.0003239876594551205"
"2014-03-01","20","129712","0.00015418773899099542"
"2014-03-02","32","127879","0.00025023655174031704"
"2014-03-03","60","203964","0.0002941695593340001"
"2014-03-04","75","198991","0.00037690146790558365"
"2014-03-05","117","216651","0.0005400390489773875"
"2014-03-06","69","214768","0.0003212769127616777"
"2014-03-07","49","203536","0.00024074365222859838"
"2014-03-08","21","133971","0.0001567503414918154"
"2014-03-09","39","127665","0.00030548701680178594"
"2014-03-10","124","199727","0.0006208474567785026"
"2014-03-11","59","216064","0.0002730672393364929"
"2014-03-12","41","220823","0.0001856690652694692"
"2014-03-13","41","212693","0.000192766099495517"
"2014-03-14","42","203463","0.00020642573834063195"
"2014-03-15","37","129910","0.0002848125625432992"
"2014-03-16","13","127696","0.00010180428517729607"
"2014-03-17","77","199263","0.00038642397233806575"
"2014-03-18","37","211633","0.0001748309573648722"
"2014-03-19","56","167118","0.0003350925693222753"
"2014-03-20","65","214578","0.00030292015024839454"
"2014-03-21","27","130454","0.00020696950649271007"
"2014-03-22","23","135406","0.00016985953355095048"
"2014-03-23","21","132730","0.0001582159270699917"
"2014-03-24","86","205356","0.0004187849393248797"
"2014-03-25","81","212068","0.00038195295848501425"
"2014-03-26","85","203711","0.0004172577818576316"
"2014-03-27","87","201399","0.0004319783117095914"
"2014-03-28","46","194698","0.00023626334117453698"
"2014-03-29","42","124229","0.0003380853101932721"
"2014-03-30","26","126659","0.00020527558246946525"
"2014-03-31","51","197351","0.0002584228101200399"
"2014-04-01","76","193405","0.00039295778289082496"
"2014-04-02","47","202848","0.0002317005836882789"
"2014-04-03","60","195351","0.00030713945667030113"
"2014-04-04","91","192429","0.00047290169361166975"
"2014-04-05","22","124203","0.00017712937690716004"
"2014-04-06","13","103834","0.00012519983820328601"
"2014-04-07","47","190215","0.00024708882054517257"
"2014-04-08","46","217798","0.00021120487791439775"
"2014-04-09","28","226550","0.00012359302582211432"
"2014-04-10","48","220215","0.00021796880321503986"
"2014-04-11","53","207893","0.00025493883872953875"
"2014-04-12","19","132312","0.00014359997581474092"
"2014-04-13","23","131568","0.00017481454457010824"
